id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG/Unit,emission_target_formula,emission_target,emission_target_wd,GHG,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2022,GWP,Value 2022,GWP_id
57,Scope1,Fuels,Gaseous fuels,LPG,,,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.23031,,0.23031,
58,Scope1,Fuels,Gaseous fuels,LPG,,,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.22999,1.0,0.22999,co2_co2e_2022
59,Scope1,Fuels,Gaseous fuels,LPG,,,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00018,27.9,6.451612903225807e-06,ch4_co2e_2022
60,Scope1,Fuels,Gaseous fuels,LPG,,,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00014,273.0,5.128205128205127e-07,n2o_co2e_2022
61,Scope1,Fuels,Gaseous fuels,LPG,,,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.21449,,0.21449,
62,Scope1,Fuels,Gaseous fuels,LPG,,,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.21419,1.0,0.21419,co2_co2e_2022
63,Scope1,Fuels,Gaseous fuels,LPG,,,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00017,27.9,6.0931899641577065e-06,ch4_co2e_2022
64,Scope1,Fuels,Gaseous fuels,LPG,,,Gaseous_fuels_LPG,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00013,273.0,4.761904761904762e-07,n2o_co2e_2022
65,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2539.25,,2539.25,
66,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2534.47,1.0,2534.47,co2_co2e_2022
67,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3.44,27.9,0.12329749103942653,ch4_co2e_2022
68,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.34,273.0,0.004908424908424909,n2o_co2e_2022
69,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,cubic metres,https://www.wikidata.org/wiki/Q106629974,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.01574,,2.01574,
70,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,cubic metres,https://www.wikidata.org/wiki/Q106629974,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.01193,1.0,2.01193,co2_co2e_2022
71,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,cubic metres,https://www.wikidata.org/wiki/Q106629974,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00274,27.9,9.82078853046595e-05,ch4_co2e_2022
72,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,cubic metres,https://www.wikidata.org/wiki/Q106629974,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00107,273.0,3.919413919413919e-06,n2o_co2e_2022
73,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.20227,,0.20227,
74,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.20188,1.0,0.20188,co2_co2e_2022
75,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00028,27.9,1.003584229390681e-05,ch4_co2e_2022
76,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00011,273.0,4.0293040293040296e-07,n2o_co2e_2022
77,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.1825399999999999,,0.1825399999999999,
78,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.18219,1.0,0.18219,co2_co2e_2022
79,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00025,27.9,8.960573476702509e-06,ch4_co2e_2022
80,Scope1,Fuels,Gaseous fuels,Natural gas,,,Gaseous_fuels_Natural_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0001,273.0,3.663003663003663e-07,n2o_co2e_2022
81,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2559.17,,2559.17,
82,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2554.39,1.0,2554.39,co2_co2e_2022
83,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3.44,27.9,0.12329749103942653,ch4_co2e_2022
84,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.34,273.0,0.004908424908424909,n2o_co2e_2022
85,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),cubic metres,https://www.wikidata.org/wiki/Q106629974,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.03155,,2.03155,
86,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),cubic metres,https://www.wikidata.org/wiki/Q106629974,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.02774,1.0,2.02774,co2_co2e_2022
87,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),cubic metres,https://www.wikidata.org/wiki/Q106629974,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00274,27.9,9.82078853046595e-05,ch4_co2e_2022
88,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),cubic metres,https://www.wikidata.org/wiki/Q106629974,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00107,273.0,3.919413919413919e-06,n2o_co2e_2022
89,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.20386,,0.20386,
90,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.20347,1.0,0.20347,co2_co2e_2022
91,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00028,27.9,1.003584229390681e-05,ch4_co2e_2022
92,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00011,273.0,4.0293040293040296e-07,n2o_co2e_2022
93,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.18397,,0.18397,
94,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.18362,1.0,0.18362,co2_co2e_2022
95,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00025,27.9,8.960573476702509e-06,ch4_co2e_2022
96,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,,Gaseous_fuels_Natural_gas_(100%_mineral_blend),kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0001,273.0,3.663003663003663e-07,n2o_co2e_2022
97,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2578.25,,2578.25,
98,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2575.7,1.0,2575.7,co2_co2e_2022
99,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.17,27.9,0.041935483870967745,ch4_co2e_2022
100,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.39,273.0,0.005091575091575091,n2o_co2e_2022
101,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,litres,https://www.wikidata.org/wiki/Q11582,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.94441,,0.94441,
102,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,litres,https://www.wikidata.org/wiki/Q11582,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.94348,1.0,0.94348,co2_co2e_2022
103,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,litres,https://www.wikidata.org/wiki/Q11582,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00043,27.9,1.5412186379928317e-05,ch4_co2e_2022
104,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,litres,https://www.wikidata.org/wiki/Q11582,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00051,273.0,1.8681318681318684e-06,n2o_co2e_2022
105,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.19917,,0.19917,
106,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.19897,1.0,0.19897,co2_co2e_2022
107,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,9e-05,27.9,3.2258064516129036e-06,ch4_co2e_2022
108,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00011,273.0,4.0293040293040296e-07,n2o_co2e_2022
109,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.18324,,0.18324,
110,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.18305,1.0,0.18305,co2_co2e_2022
111,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,8e-05,27.9,2.8673835125448033e-06,ch4_co2e_2022
112,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,,Gaseous_fuels_Other_petroleum_gas,kWh,https://www.wikidata.org/wiki/Q182098,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0001,273.0,3.663003663003663e-07,n2o_co2e_2022
113,Scope1,Fuels,Gaseous fuels,Propane,,,Gaseous_fuels_Propane,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2997.55,,2997.55,
