ID,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target_formula,GHG/Unit,GHG Conversion Factor 2023,valid_from,valid_to,region,region_wd
29_600_4050_13_1,Scope3,Hotel stay,Hotel stay,Thailand,,Hotel_stay_Thailand,,Room per night,https://w3id.org/ecfo/i/unit/Room_per_night,kilogram,http://www.wikidata.org/entity/Q17039,CO2e,kg CO2e,43.4,2023-01-01T00:00:00,2023-12-31T23:59:59,Thailand,http://www.wikidata.org/entity/Q869
29_600_4051_13_1,Scope3,Hotel stay,Hotel stay,Turkey,,Hotel_stay_Turkey,,Room per night,https://w3id.org/ecfo/i/unit/Room_per_night,kilogram,http://www.wikidata.org/entity/Q17040,CO2e,kg CO2e,32.1,2023-01-01T00:00:00,2023-12-31T23:59:59,Turkey,http://www.wikidata.org/entity/Q43
29_600_4052_13_1,Scope3,Hotel stay,Hotel stay,United Arab Emirates,,Hotel_stay_United_Arab_Emirates,,Room per night,https://w3id.org/ecfo/i/unit/Room_per_night,kilogram,http://www.wikidata.org/entity/Q17041,CO2e,kg CO2e,63.8,2023-01-01T00:00:00,2023-12-31T23:59:59,United Arab Emirates,http://www.wikidata.org/entity/Q878
29_600_4053_13_1,Scope3,Hotel stay,Hotel stay,United States,,Hotel_stay_United_States,,Room per night,https://w3id.org/ecfo/i/unit/Room_per_night,kilogram,http://www.wikidata.org/entity/Q17042,CO2e,kg CO2e,16.1,2023-01-01T00:00:00,2023-12-31T23:59:59,United States,http://www.wikidata.org/entity/Q30
29_600_4054_13_1,Scope3,Hotel stay,Hotel stay,Vietnam,,Hotel_stay_Vietnam,,Room per night,https://w3id.org/ecfo/i/unit/Room_per_night,kilogram,http://www.wikidata.org/entity/Q17043,CO2e,kg CO2e,38.5,2023-01-01T00:00:00,2023-12-31T23:59:59,Vietnam,http://www.wikidata.org/entity/Q881
30_400_4000_5_1,Scope3,Managed assets- electricity,Electricity generated,Electricity: UK,kWh,Electricity_generated_Electricity_UK(kWh),,kilowatt hour,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q17044,CO2e,kg CO2e,0.20707,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
30_400_4000_5_2,Scope3,Managed assets- electricity,Electricity generated,Electricity: UK,kWh,Electricity_generated_Electricity_UK(kWh),,kilowatt hour,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q17045,CO2,kg CO2e of CO2,0.20496,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
30_400_4000_5_3,Scope3,Managed assets- electricity,Electricity generated,Electricity: UK,kWh,Electricity_generated_Electricity_UK(kWh),,kilowatt hour,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q17046,CH4,kg CO2e of CH4,0.0009,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
30_400_4000_5_4,Scope3,Managed assets- electricity,Electricity generated,Electricity: UK,kWh,Electricity_generated_Electricity_UK(kWh),,kilowatt hour,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q17047,N2O,kg CO2e of N2O,0.00122,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3000_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17048,CO2e,kg CO2e,0.10775,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3000_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17049,CO2,kg CO2e of CO2,0.10607,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3000_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17050,CH4,kg CO2e of CH4,0,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3000_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17051,N2O,kg CO2e of N2O,0.00167,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3001_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17052,CO2e,kg CO2e,0.1303,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3001_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17053,CO2,kg CO2e of CO2,0.12962,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3001_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17054,CH4,kg CO2e of CH4,0.00036,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3001_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17055,N2O,kg CO2e of N2O,0.00032,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3002_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17056,CO2e,kg CO2e,0.13011,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3002_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17057,CO2,kg CO2e of CO2,0.12942,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3002_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17058,CH4,kg CO2e of CH4,0.00035,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3002_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17059,N2O,kg CO2e of N2O,0.00034,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3004_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17060,CO2e,kg CO2e,0.04434,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3004_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17061,CO2,kg CO2e of CO2,0.04391,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3004_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17062,CH4,kg CO2e of CH4,0.00018,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3004_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q17063,N2O,kg CO2e of N2O,0.00025,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3000_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17064,CO2e,kg CO2e,0.17342,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3000_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17065,CO2,kg CO2e of CO2,0.17071,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3000_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17066,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3000_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17067,N2O,kg CO2e of N2O,0.00269,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3001_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17068,CO2e,kg CO2e,0.20969,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3001_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17069,CO2,kg CO2e of CO2,0.2086,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3001_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17070,CH4,kg CO2e of CH4,0.00057,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3001_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17071,N2O,kg CO2e of N2O,0.00052,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3002_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17072,CO2e,kg CO2e,0.20938,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
31_307_3002_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Managed_cars_(by_market_segment)_Mini,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q17073,CO2,kg CO2e of CO2,0.20828,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
