id,id_original,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target,emission_target_wd,emission_target_formula,GHG/Unit,GHG Conversion Factor 2023,valid_from,valid_to,region,region_wd
2643,14_300_3029_4_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Cars_(by_market_segment)_Luxury,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00003,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2644,14_300_3028_9_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Cars_(by_market_segment)_Luxury,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00319,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2645,14_300_3028_9_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Cars_(by_market_segment)_Luxury,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.00316,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2646,14_300_3028_9_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Cars_(by_market_segment)_Luxury,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2647,14_300_3028_9_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Cars_(by_market_segment)_Luxury,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2648,14_300_3029_9_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Cars_(by_market_segment)_Luxury,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00748,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2649,14_300_3029_9_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Cars_(by_market_segment)_Luxury,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.0074,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2650,14_300_3029_9_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Cars_(by_market_segment)_Luxury,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00003,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2651,14_300_3029_9_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Cars_(by_market_segment)_Luxury,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00004,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2652,14_300_3033_4_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00143,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2653,14_300_3033_4_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.00141,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2654,14_300_3033_4_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2655,14_300_3033_4_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2656,14_300_3034_4_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00665,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2657,14_300_3034_4_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.00659,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2658,14_300_3034_4_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2659,14_300_3034_4_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00004,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2660,14_300_3033_9_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00231,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2661,14_300_3033_9_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.00228,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2662,14_300_3033_9_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2663,14_300_3033_9_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2664,14_300_3034_9_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.0107,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2665,14_300_3034_9_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.0106,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2666,14_300_3034_9_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00004,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2667,14_300_3034_9_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Cars_(by_market_segment)_Sports,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00005,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2668,14_300_3038_4_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00258,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2669,14_300_3038_4_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.00255,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2670,14_300_3038_4_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2671,14_300_3038_4_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2672,14_300_3039_4_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00487,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2673,14_300_3039_4_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.00481,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2674,14_300_3039_4_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2675,14_300_3039_4_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00004,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2676,14_300_3038_9_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00414,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2677,14_300_3038_9_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.0041,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2678,14_300_3038_9_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2679,14_300_3038_9_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00003,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2680,14_300_3039_9_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00782,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2681,14_300_3039_9_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.00773,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2682,14_300_3039_9_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00003,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2683,14_300_3039_9_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Cars_(by_market_segment)_Dual_purpose_4X4,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00005,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2684,14_300_3043_4_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Cars_(by_market_segment)_MPV,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00337,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2685,14_300_3043_4_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Cars_(by_market_segment)_MPV,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.00334,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2686,14_300_3043_4_3,Scope3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Cars_(by_market_segment)_MPV,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2687,14_300_3043_4_4,Scope3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Cars_(by_market_segment)_MPV,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2688,14_300_3044_4_1,Scope3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Cars_(by_market_segment)_MPV,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00632,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2689,14_300_3044_4_2,Scope3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Cars_(by_market_segment)_MPV,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.00626,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
