id,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM simple,uom_wd,UOM,GHG,GHG_wd,emission_target,emission_target_wd,Lookup,GHG Conversion Factor 2021,valid_from,valid_to,region_wd
2141,Scope3,Material use,Plastic,Plastics: average plastic film,,Plastic_Plastics_average_plastic_film,Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: average plastic film,1894.62863,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2142,Scope3,Material use,Plastic,Plastics: average plastic rigid,,Plastic_Plastics_average_plastic_rigid,Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: average plastic rigid,3276.70693,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2143,Scope3,Material use,Plastic,Plastics: average plastic rigid,,Plastic_Plastics_average_plastic_rigid,Open-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: average plastic rigid,600,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2144,Scope3,Material use,Plastic,Plastics: average plastic rigid,,Plastic_Plastics_average_plastic_rigid,Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: average plastic rigid,2748.83298,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2145,Scope3,Material use,Plastic,Plastics: HDPE (incl. forming),,Plastic_Plastics_HDPE_(incl._forming),Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: HDPE (incl. forming),3269.83889,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2146,Scope3,Material use,Plastic,Plastics: HDPE (incl. forming),,Plastic_Plastics_HDPE_(incl._forming),Open-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: HDPE (incl. forming),600,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2147,Scope3,Material use,Plastic,Plastics: HDPE (incl. forming),,Plastic_Plastics_HDPE_(incl._forming),Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: HDPE (incl. forming),2350.61634,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2148,Scope3,Material use,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Plastic_Plastics_LDPE_and_LLDPE_(incl._forming),Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: LDPE and LLDPE (incl. forming),2600.6364,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2149,Scope3,Material use,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Plastic_Plastics_LDPE_and_LLDPE_(incl._forming),Open-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: LDPE and LLDPE (incl. forming),600,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2150,Scope3,Material use,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Plastic_Plastics_LDPE_and_LLDPE_(incl._forming),Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: LDPE and LLDPE (incl. forming),1797.22268,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2151,Scope3,Material use,Plastic,Plastics: PET (incl. forming),,Plastic_Plastics_PET_(incl._forming),Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PET (incl. forming),4032.3925,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2152,Scope3,Material use,Plastic,Plastics: PET (incl. forming),,Plastic_Plastics_PET_(incl._forming),Open-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PET (incl. forming),600,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2153,Scope3,Material use,Plastic,Plastics: PET (incl. forming),,Plastic_Plastics_PET_(incl._forming),Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PET (incl. forming),3125.27157,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2154,Scope3,Material use,Plastic,Plastics: PP (incl. forming),,Plastic_Plastics_PP_(incl._forming),Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PP (incl. forming),3104.72699,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2155,Scope3,Material use,Plastic,Plastics: PP (incl. forming),,Plastic_Plastics_PP_(incl._forming),Open-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PP (incl. forming),600,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2156,Scope3,Material use,Plastic,Plastics: PP (incl. forming),,Plastic_Plastics_PP_(incl._forming),Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PP (incl. forming),2541.31327,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2157,Scope3,Material use,Plastic,Plastics: PS (incl. forming),,Plastic_Plastics_PS_(incl._forming),Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PS (incl. forming),3777.9489,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2158,Scope3,Material use,Plastic,Plastics: PS (incl. forming),,Plastic_Plastics_PS_(incl._forming),Open-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PS (incl. forming),600,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2159,Scope3,Material use,Plastic,Plastics: PS (incl. forming),,Plastic_Plastics_PS_(incl._forming),Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PS (incl. forming),3198.95732,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2160,Scope3,Material use,Plastic,Plastics: PVC (incl. forming),,Plastic_Plastics_PVC_(incl._forming),Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PVC (incl. forming),3413.08416,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2161,Scope3,Material use,Plastic,Plastics: PVC (incl. forming),,Plastic_Plastics_PVC_(incl._forming),Open-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PVC (incl. forming),600,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2162,Scope3,Material use,Plastic,Plastics: PVC (incl. forming),,Plastic_Plastics_PVC_(incl._forming),Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Plastics: PVC (incl. forming),2489.67044,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2163,Scope3,Material use,Paper,Paper and board: board,,Paper_Paper_and_board_board,Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Paper and board: board,821.23389,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2164,Scope3,Material use,Paper,Paper and board: board,,Paper_Paper_and_board_board,Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Paper and board: board,718.53528,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2165,Scope3,Material use,Paper,Paper and board: mixed,,Paper_Paper_and_board_mixed,Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Paper and board: mixed,881.18936,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2166,Scope3,Material use,Paper,Paper and board: mixed,,Paper_Paper_and_board_mixed,Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Paper and board: mixed,731.27673,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2167,Scope3,Material use,Paper,Paper and board: paper,,Paper_Paper_and_board_paper,Primary material production,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Paper and board: paper,919.39628,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2168,Scope3,Material use,Paper,Paper and board: paper,,Paper_Paper_and_board_paper,Closed-loop source,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Paper and board: paper,739.39628,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2169,Scope3,Transmission and distribution,T&D- UK electricity,Electricity: UK,,T&D_UK_electricity_Electricity_UK,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: UK,0.01879,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2170,Scope3,Transmission and distribution,T&D- UK electricity,Electricity: UK,,T&D_UK_electricity_Electricity_UK,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Electricity: UK,0.00007,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2171,Scope3,Transmission and distribution,T&D- UK electricity,Electricity: UK,,T&D_UK_electricity_Electricity_UK,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Electricity: UK,0.0186,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2172,Scope3,Transmission and distribution,T&D- UK electricity,Electricity: UK,,T&D_UK_electricity_Electricity_UK,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Electricity: UK,0.00012,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2173,Scope3,Transmission and distribution,Distribution - district heat & steam,5% loss,,Distribution__district_heat_&_steam_5%_loss,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,5% loss,0.00899,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2174,Scope3,Transmission and distribution,Distribution - district heat & steam,5% loss,,Distribution__district_heat_&_steam_5%_loss,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,5% loss,0.00006,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2175,Scope3,Transmission and distribution,Distribution - district heat & steam,5% loss,,Distribution__district_heat_&_steam_5%_loss,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,5% loss,0.0089,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2176,Scope3,Transmission and distribution,Distribution - district heat & steam,5% loss,,Distribution__district_heat_&_steam_5%_loss,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,5% loss,0.00003,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2177,Scope3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Cars_(by_market_segment)_Mini,Battery Electric Vehicle,kilometre,https://www.wikidata.org/wiki/Q828224,km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Mini km,0.00356,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2178,Scope3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Cars_(by_market_segment)_Mini,Battery Electric Vehicle,kilometre,https://www.wikidata.org/wiki/Q828224,km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Mini km,0.00001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2179,Scope3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Cars_(by_market_segment)_Mini,Battery Electric Vehicle,kilometre,https://www.wikidata.org/wiki/Q828224,km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Mini km,0.00353,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2180,Scope3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Cars_(by_market_segment)_Mini,Battery Electric Vehicle,kilometre,https://www.wikidata.org/wiki/Q828224,km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Mini km,0.00002,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2181,Scope3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Cars_(by_market_segment)_Mini,Battery Electric Vehicle,mile,https://www.wikidata.org/wiki/Q253276,miles,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Mini miles,0.00575,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2182,Scope3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Cars_(by_market_segment)_Mini,Battery Electric Vehicle,mile,https://www.wikidata.org/wiki/Q253276,miles,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Mini miles,0.00002,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2183,Scope3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Cars_(by_market_segment)_Mini,Battery Electric Vehicle,mile,https://www.wikidata.org/wiki/Q253276,miles,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Mini miles,0.00569,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2184,Scope3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Cars_(by_market_segment)_Mini,Battery Electric Vehicle,mile,https://www.wikidata.org/wiki/Q253276,miles,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Mini miles,0.00004,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2185,Scope3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,kilometre,https://www.wikidata.org/wiki/Q828224,km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Supermini km,0.00271,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2186,Scope3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,kilometre,https://www.wikidata.org/wiki/Q828224,km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Supermini km,0.00001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2187,Scope3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,kilometre,https://www.wikidata.org/wiki/Q828224,km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Supermini km,0.00268,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
2188,Scope3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,kilometre,https://www.wikidata.org/wiki/Q828224,km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Supermini km,0.00002,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
